latent_dimension,standardized_coefficient_years_per_sd,absolute_standardized_coefficient,original_scale_coefficient,absolute_rank
374,-0.5717393,0.5717393,-16.54627330092795,184
251,-0.57137394,0.57137394,-17.49396555587933,185
39,-0.567416,0.567416,-15.37729166710785,186
199,-0.5670501,0.5670501,-15.146076861903799,187
347,-0.56301945,0.56301945,-18.790075471755564,188
104,0.5611362,0.5611362,13.948653232099595,189
300,0.56071526,0.56071526,14.883318594188328,190
241,-0.5598803,0.5598803,-18.041008247687532,191
132,0.55873585,0.55873585,13.65747662897691,192
160,0.5584688,0.5584688,15.432022715425214,193
64,0.5562916,0.5562916,18.498072264704977,194
259,-0.55555254,0.55555254,-15.731742841676388,195
124,-0.55299985,0.55299985,-13.031402007386239,196
164,-0.5510429,0.5510429,-12.972288288709805,197
146,0.55075204,0.55075204,18.063192729833457,198
411,0.54992163,0.54992163,17.586008862113776,199
349,-0.5485572,0.5485572,-12.097313134319991,200
398,-0.5467616,0.5467616,-18.60418230570917,201
273,-0.54484826,0.54484826,-12.771800139257975,202
151,0.5446931,0.5446931,13.064095175529435,203
38,-0.54253685,0.54253685,-13.325546822029947,204
372,0.537281,0.537281,15.044343279067757,205
274,0.5362573,0.5362573,14.950901492415312,206
25,0.5356191,0.5356191,14.150113232083084,207
406,-0.53304815,0.53304815,-14.81495098531797,208
240,0.5325324,0.5325324,14.091653564286945,209
477,-0.52653533,0.52653533,-13.575643180205754,210
421,-0.51906836,0.51906836,-17.88324957235618,211
234,-0.5188784,0.5188784,-13.744229743272026,212
93,0.5169708,0.5169708,15.937206416258228,213
225,-0.5128997,0.5128997,-14.119981413954351,214
457,0.51066417,0.51066417,14.412156503070223,215
159,0.5080813,0.5080813,14.771235257623847,216
333,-0.5068914,0.5068914,-12.540651778967169,217
379,0.5016047,0.5016047,16.15745152376177,218
106,-0.49913037,0.49913037,-14.622732439477636,219
191,-0.4991138,0.4991138,-15.364925540124318,220
455,-0.49754047,0.49754047,-15.770185512464948,221
102,-0.49750483,0.49750483,-12.970522340817434,222
200,-0.49473646,0.49473646,-11.585980641910549,223
326,0.4941901,0.4941901,15.75467183931065,224
414,-0.48730153,0.48730153,-12.545150872631785,225
275,0.48307666,0.48307666,12.521345577464926,226
156,0.48028657,0.48028657,14.139536957276697,227
496,-0.4783047,0.4783047,-12.713667918537949,228
385,0.47672638,0.47672638,13.811809818273089,229
167,0.47546718,0.47546718,10.584144807508487,230
341,-0.47462735,0.47462735,-11.45807677269266,231
11,-0.4698386,0.4698386,-13.46828700955786,232
83,0.4693791,0.4693791,13.197516742381994,233
237,0.46402115,0.46402115,11.958929202879059,234
318,0.46316022,0.46316022,12.008386778877101,235
396,-0.46315816,0.46315816,-12.63529739744975,236
321,0.46308732,0.46308732,15.139599937050818,237
29,-0.46285602,0.46285602,-13.652582951198005,238
367,0.46235472,0.46235472,12.686129300516306,239
493,0.46110526,0.46110526,11.714925163782464,240
253,0.4599035,0.4599035,13.314857327804999,241
363,-0.45908892,0.45908892,-11.838968132443505,242
387,0.45711315,0.45711315,12.08705411046161,243
136,0.45703372,0.45703372,13.619753724991696,244
49,-0.4547993,0.4547993,-10.420869805091362,245
462,0.45417538,0.45417538,11.244351091775078,246
471,0.45357305,0.45357305,11.408860544136123,247
32,0.4490348,0.4490348,13.22130333202985,248
100,-0.44190997,0.44190997,-13.050362263988347,249
467,-0.44129097,0.44129097,-11.57632389589122,250
502,-0.4404933,0.4404933,-13.797608509295161,251
295,-0.4307751,0.4307751,-11.958130057074422,252
145,-0.42984244,0.42984244,-10.906087149815573,253
28,-0.42827302,0.42827302,-11.439929026824899,254
507,0.4260179,0.4260179,12.496684416633954,255
505,-0.42495877,0.42495877,-11.022153948286896,256
381,0.42424437,0.42424437,9.407331403899873,257
354,-0.41985744,0.41985744,-13.699952625108695,258
303,0.41801482,0.41801482,13.749187407095892,259
358,-0.4158475,0.4158475,-10.301636494015568,260
127,-0.41478568,0.41478568,-11.64856894456834,261
210,0.41300824,0.41300824,9.58700479005224,262
173,0.41199866,0.41199866,14.367194173257335,263
87,-0.4091079,0.4091079,-11.032782205754181,264
352,-0.4088331,0.4088331,-11.449938336415164,265
139,-0.40853053,0.40853053,-13.971241488384997,266
149,-0.4076855,0.4076855,-13.954571772760012,267
394,-0.40714112,0.40714112,-11.034957136370675,268
266,0.4054575,0.4054575,10.223670422371862,269
154,-0.40462965,0.40462965,-13.38606193754261,270
258,-0.4043704,0.4043704,-10.568266001867999,271
327,-0.40255734,0.40255734,-9.519258478800614,272
292,-0.4023548,0.4023548,-9.089329534962063,273
95,-0.40198866,0.40198866,-10.010558087649516,274
328,-0.39883858,0.39883858,-9.654456976283013,275
499,0.3981502,0.3981502,11.241488338323999,276
125,-0.39798492,0.39798492,-10.595530654698411,277
473,0.3950255,0.3950255,12.285908253310758,278
345,-0.39366746,0.39366746,-11.671562417198555,279
114,-0.3911017,0.3911017,-11.699545897573227,280
239,0.38952386,0.38952386,11.261414000859173,281
105,0.38865313,0.38865313,9.955323805530297,282
384,-0.3860525,0.3860525,-10.584124316658457,283
490,-0.38454533,0.38454533,-10.928056740394473,284
483,0.38165835,0.38165835,9.620535887875473,285
161,0.3798094,0.3798094,11.38878096469054,286
348,-0.3777842,0.3777842,-9.781014255479333,287
296,-0.37422308,0.37422308,-8.525328548922998,288
488,0.3704891,0.3704891,8.768440547462285,289
13,0.36980084,0.36980084,14.899786875465045,290
450,-0.3669244,0.3669244,-10.375749009205922,291
366,0.36674318,0.36674318,10.16985781258957,292
257,-0.36640835,0.36640835,-9.545874913163072,293
138,0.36480072,0.36480072,10.434009798554658,294
509,-0.35721412,0.35721412,-10.325796203178355,295
510,-0.35621592,0.35621592,-9.03163003060436,296
204,0.35613778,0.35613778,9.594905371960389,297
157,0.3553956,0.3553956,9.419409753568132,298
94,-0.35353282,0.35353282,-10.826855005634911,299
481,-0.35055888,0.35055888,-7.624039779206371,300
307,-0.3493542,0.3493542,-11.495486904304553,301
426,-0.34793973,0.34793973,-8.860177624102036,302
362,0.34621203,0.34621203,9.065635542788469,303
