manuscript_id,picture_id,page_number,xml_path,page_key,status,error,hebrew_glyph_count,selected_glyph_count,selection_status,selection_reason
990051444790205171,IE168431205_P000001_FL168431207.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051444790205171/IE168431205/IE168431205_P000001_FL168431207—reco_improved_polys_improved_reading_order.xml,990051444790205171:915:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051444790205171/IE168431205/IE168431205_P000001_FL168431207—reco_improved_polys_improved_reading_order.xml,ok,,232,195,reserve_not_needed,
990001617870205171,IE48736626_P000006_FL48736660.jpg,P000006,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001617870205171/IE48736626/IE48736626_P000006_FL48736660—reco_improved_polys_improved_reading_order.xml,990001617870205171:916:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001617870205171/IE48736626/IE48736626_P000006_FL48736660—reco_improved_polys_improved_reading_order.xml,ok,,281,253,reserve_not_needed,
990001617870205171,IE48736626_P000001_FL48736628.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001617870205171/IE48736626/IE48736626_P000001_FL48736628—reco_improved_polys_improved_reading_order.xml,990001617870205171:917:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001617870205171/IE48736626/IE48736626_P000001_FL48736628—reco_improved_polys_improved_reading_order.xml,ok,,0,0,reserve_not_needed,
990051980390205171,IE167493177_P000001_FL167493179.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051980390205171/IE167493177/IE167493177_P000001_FL167493179—reco_improved_polys_improved_reading_order.xml,990051980390205171:918:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051980390205171/IE167493177/IE167493177_P000001_FL167493179—reco_improved_polys_improved_reading_order.xml,ok,,272,181,reserve_not_needed,
990051980390205171,IE167493177_P000002_FL167493180.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051980390205171/IE167493177/IE167493177_P000002_FL167493180—reco_improved_polys_improved_reading_order.xml,990051980390205171:919:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051980390205171/IE167493177/IE167493177_P000002_FL167493180—reco_improved_polys_improved_reading_order.xml,ok,,2,2,reserve_not_needed,
990051574810205171,IE162832109_P000002_FL162832112.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051574810205171/IE162832109/IE162832109_P000002_FL162832112—reco_improved_polys_improved_reading_order.xml,990051574810205171:920:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051574810205171/IE162832109/IE162832109_P000002_FL162832112—reco_improved_polys_improved_reading_order.xml,ok,,298,261,reserve_not_needed,
990051574810205171,IE162832109_P000001_FL162832111.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051574810205171/IE162832109/IE162832109_P000001_FL162832111—reco_improved_polys_improved_reading_order.xml,990051574810205171:921:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051574810205171/IE162832109/IE162832109_P000001_FL162832111—reco_improved_polys_improved_reading_order.xml,ok,,323,277,reserve_not_needed,
990051273670205171,IE166999062_P000002_FL166999069.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051273670205171/IE166999062/IE166999062_P000002_FL166999069—reco_improved_polys_improved_reading_order.xml,990051273670205171:922:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051273670205171/IE166999062/IE166999062_P000002_FL166999069—reco_improved_polys_improved_reading_order.xml,ok,,1174,1055,reserve_not_needed,
990051273670205171,IE166999062_P000001_FL166999065.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051273670205171/IE166999062/IE166999062_P000001_FL166999065—reco_improved_polys_improved_reading_order.xml,990051273670205171:923:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051273670205171/IE166999062/IE166999062_P000001_FL166999065—reco_improved_polys_improved_reading_order.xml,ok,,1083,958,reserve_not_needed,
990052176990205171,IE166800494_P000002_FL166800497.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990052176990205171/IE166800494/IE166800494_P000002_FL166800497—reco_improved_polys_improved_reading_order.xml,990052176990205171:924:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990052176990205171/IE166800494/IE166800494_P000002_FL166800497—reco_improved_polys_improved_reading_order.xml,ok,,20,18,reserve_not_needed,
